Region	Section	ORF No.	Start	Stop	Strand	Protein ID	%ID	%Cov	Blast e-value	Protein Name
PICI REGION 1 - Mawb	Core	908	943443	944069	-1	WP_115319924.1	100	99.5	7.54e-136	precorrin-8X methylmutase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	909	944086	945195	-1	WP_172507286.1	99.5	99.7	3.93e-262	precorrin-3B synthase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	910	945226	946176	1	WP_115321127.1	99.7	99.7	1.17e-158	DUF4129 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	911	946173	946649	1	WP_115319925.1	100	99.4	7.23e-105	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	912	946646	947608	1	WP_115319926.1	100	99.7	1.90e-219	AAA family ATPase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	913	947605	949317	1	WP_115319927.1	100	71.3	1.32e-288	DUF58 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	914	949260	950195	-1	WP_115319928.1	100	99.7	6.18e-225	TauD/TfdA dioxygenase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	915	950304	953894	1	WP_115319929.1	99.9	99.9	0.0	cobaltochelatase subunit CobN [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	916	953930	954313	1	WP_115319930.1	100	99.2	8.20e-87	PPOX class F420-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	917	954317	954697	1	WP_115319931.1	100	99.2	6.76e-90	PPOX class F420-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	918	954763	955236	1	WP_115321128.1	100	98.1	3.75e-97	FxsA family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	919	955280	956878	1	WP_163789256.1	100	99.8	0.0	amidohydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	920	956871	958607	1	WP_115319932.1	100	99.8	0.0	apolipoprotein N-acyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	921	958604	959377	1	WP_083120494.1	100	99.6	1.59e-184	MULTISPECIES: polyprenol monophosphomannose synthase [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	922	959387	959725	-1	WP_036345376.1	100	99.1	3.69e-76	MULTISPECIES: RNA polymerase-binding protein RbpA [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	923	959932	960198	1	WP_083120495.1	100	98.9	3.04e-50	MULTISPECIES: hypothetical protein [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	924	960337	961155	1	WP_232077771.1	99.6	97.8	5.27e-178	ABC transporter permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	925	961152	961889	1	WP_115319933.1	100	99.6	7.49e-168	ABC transporter ATP-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	926	961901	962929	1	WP_115319934.1	99.7	97.4	2.36e-229	ABC transporter substrate-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	927	962941	964038	1	WP_115319935.1	100	99.7	1.62e-270	LLM class flavin-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	928	963944	964666	-1	WP_197935834.1	99.5	87.1	3.79e-147	NAD(P)H-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	929	964694	964996	1	WP_115319936.1	100	99.0	2.30e-64	MULTISPECIES: ArsR/SmtB family transcription factor [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	930	964996	966003	1	WP_115319937.1	100	99.7	1.77e-227	cation diffusion facilitator family transporter [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	931	966000	966695	-1	WP_115319938.1	100	99.6	9.95e-141	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	932	967145	968293	1	WP_115319939.1	100	96.6	1.26e-267	carboxylesterase/lipase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	933	968377	970362	1	WP_115319940.1	100	99.8	0.0	DUF7064 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	934	970399	970617	1	WP_115319941.1	100	98.6	1.04e-41	DUF2945 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	935	970634	971521	-1	WP_115319942.1	100	99.7	2.21e-210	SCO6745 family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	936	971605	972138	1	WP_232077620.1	100	99.4	3.73e-114	DUF4333 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	937	972148	972852	-1	WP_276048077.1	100	99.6	3.71e-158	FadR/GntR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	938	972992	973486	1	WP_115319944.1	100	99.4	4.85e-115	gluconokinase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	939	973492	974931	1	WP_115321133.1	100	99.8	0.0	GntP family permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	940	974941	975588	-1	WP_115319945.1	100	99.5	3.06e-111	RDD family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	941	975681	976571	-1	WP_115319946.1	99.7	99.7	3.00e-125	DoxX family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	942	976642	977142	-1	WP_115319947.1	100	99.4	1.13e-105	DUF6328 family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	943	977179	977694	-1	WP_115319948.1	99.4	99.4	5.76e-113	TetR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	944	977840	978517	1	WP_115319949.1	100	99.6	6.75e-161	class I SAM-dependent methyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	945	978507	979583	-1	WP_115319950.1	100	99.7	8.72e-276	prenyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	946	979567	980298	-1	WP_083123020.1	100	99.6	1.59e-177	MULTISPECIES: class I SAM-dependent methyltransferase [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	947	980292	981563	-1	WP_115321134.1	100	99.8	1.97e-305	glycosyltransferase family 4 protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	948	981753	982466	1	WP_115319951.1	100	99.6	3.09e-172	MBL fold metallo-hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	949	982468	985398	-1	WP_115319952.1	100	99.9	0.0	aminotransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	950	985456	986013	1	WP_115319953.1	100	99.5	1.70e-132	nicotinamidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	951	986013	986804	1	WP_115319954.1	100	99.6	3.21e-187	ketosteroid isomerase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	952	986817	987623	-1	WP_115319955.1	100	99.6	4.59e-177	DUF1206 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	953	987649	988470	-1	WP_115319956.1	100	99.6	4.42e-199	methanethiol S-methyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	954	988531	990051	-1	WP_115321135.1	100	99.8	0.0	HD domain-containing phosphohydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	955	990126	990914	-1	WP_115319957.1	100	95.1	1.45e-182	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	956	990932	991588	-1	WP_115319958.1	100	99.5	1.40e-145	DedA family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	957	991651	992514	-1	WP_115319959.1	100	99.7	1.91e-191	ABC transporter permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	958	992581	993402	-1	WP_115319960.1	100	99.6	2.72e-186	ABC transporter permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	959	993461	994645	-1	WP_115319961.1	99.0	99.7	1.86e-277	polyamine ABC transporter substrate-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	960	994701	996032	-1	WP_337588786.1	95.5	99.5	5.85e-310	ABC transporter ATP-binding protein [Mycolicibacterium aromaticivorans]
PICI REGION 1 - Mawb	Core	961	996122	996661	-1	WP_115319962.1	100	99.4	2.40e-111	acyl-CoA dehydrogenase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	962	996652	997311	-1	WP_115319962.1	90.9	99.5	1.52e-135	acyl-CoA dehydrogenase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	963	997376	997954	1	WP_115319963.1	100	99.5	4.78e-122	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	964	997956	998762	-1	WP_172507289.1	100	99.6	3.83e-177	SDR family NAD(P)-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	965	999106	999948	1	WP_115321138.1	100	95.4	3.43e-174	MlaE family ABC transporter permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	966	999949	1000797	1	WP_102810440.1	100	99.6	5.67e-186	MULTISPECIES: MlaE family ABC transporter permease [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	967	1000810	1001997	1	WP_115319964.1	100	99.7	2.01e-277	MCE family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	968	1001994	1003019	1	WP_115319965.1	100	99.7	5.76e-204	MCE family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	969	1003019	1004116	1	WP_115319966.1	100	99.7	1.24e-210	MCE family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	970	1004113	1005588	1	WP_232077621.1	100	99.8	0.0	MCE family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	971	1005585	1006916	1	WP_115319968.1	100	99.8	1.20e-268	MCE family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	972	1006916	1008511	1	WP_115319969.1	100	99.8	0.0	MCE family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	973	1008535	1009050	1	WP_083123087.1	100	99.4	6.81e-123	MULTISPECIES: hypothetical protein [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	974	1009037	1010596	-1	WP_115319970.1	100	99.8	0.0	FAD-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	975	1010682	1011773	-1	WP_115319971.1	100	99.7	4.58e-260	ABC transporter ATP-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	976	1011776	1012681	-1	WP_232077622.1	100	99.7	1.43e-209	carbohydrate ABC transporter permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	977	1012678	1013568	-1	WP_115319972.1	100	99.7	1.16e-201	carbohydrate ABC transporter permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	978	1013576	1014853	-1	WP_115319973.1	100	99.8	8.61e-301	ABC transporter substrate-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	979	1014865	1016187	-1	WP_115319974.1	100	99.8	0.0	alpha-glucosidase/alpha-galactosidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	980	1016184	1017101	-1	WP_115319975.1	100	99.7	1.95e-209	DMT family transporter [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	981	1017109	1018086	-1	WP_115319976.1	100	99.7	2.65e-233	N-acetylglucosamine kinase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	982	1018090	1019223	-1	WP_115319977.1	100	99.7	6.60e-267	SIS domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	983	1019220	1020533	-1	WP_232077623.1	100	99.8	0.0	D-tagatose-bisphosphate aldolase, class II, non-catalytic subunit [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	984	1020655	1021440	1	WP_115319979.1	100	99.6	9.33e-170	DeoR/GlpR family DNA-binding transcription regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	985	1021451	1022287	-1	WP_115319980.1	100	99.6	1.62e-183	class II fructose-bisphosphate aldolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	986	1022342	1022947	-1	WP_410432736.1	100	98.0	4.83e-137	PaaI family thioesterase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	987	1023062	1023700	1	WP_115319982.1	100	99.5	1.15e-152	PadR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	988	1023697	1025403	-1	WP_410432738.1	100	99.8	0.0	3-ketosteroid-delta-1-dehydrogenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	989	1025539	1026684	1	WP_115321141.1	100	99.7	3.41e-296	Rieske 2Fe-2S domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	990	1026980	1027594	-1	WP_232077624.1	100	99.5	1.09e-142	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	991	1027794	1028726	1	WP_232077625.1	100	99.7	3.34e-233	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	992	1028746	1029198	-1	WP_172507290.1	100	99.3	1.09e-102	nuclear transport factor 2 family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	993	1029206	1030282	-1	WP_115321147.1	100	99.7	4.65e-271	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	994	1030294	1031244	-1	WP_115321146.1	100	99.7	5.90e-221	alpha/beta hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	995	1031309	1032172	-1	WP_115319983.1	100	99.7	2.96e-195	SDR family NAD(P)-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	996	1032169	1032654	-1	WP_115319984.1	100	99.4	2.15e-112	polyketide cyclase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	997	1032730	1034298	-1	WP_115319985.1	100	99.8	0.0	acyl-CoA synthetase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	998	1034295	1035461	-1	WP_115319986.1	100	99.7	1.87e-283	acyl-CoA dehydrogenase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	999	1035632	1037485	1	WP_115319987.1	100	99.8	0.0	flavin-containing monooxygenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1000	1037482	1038369	1	WP_115319988.1	100	99.7	9.48e-196	SDR family NAD(P)-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1001	1038383	1039369	-1	WP_115319989.1	100	99.7	2.22e-247	Dabb family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1002	1039471	1040682	1	WP_115319990.1	100	99.8	3.98e-288	NADH:flavin oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1003	1040659	1041582	-1	WP_115319991.1	100	99.7	2.15e-223	alpha/beta hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1004	1041579	1042424	-1	WP_115319992.1	100	99.6	4.57e-196	IclR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1005	1043061	1044530	-1	WP_115319994.1	100	99.8	0.0	FAD-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1006	1044527	1045435	-1	WP_115319995.1	100	99.7	5.94e-223	biphenyl-2,3-diol 1,2-dioxygenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1007	1045447	1046628	-1	WP_115321148.1	100	99.7	4.47e-289	acyl-CoA dehydrogenase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1008	1046730	1046831	-1	WP_115321149.1	100	97.1	1.64e-15	2Fe-2S iron-sulfur cluster-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1009	1047111	1048808	1	WP_232077628.1	99.6	94.9	0.0	flavin-containing monooxygenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1010	1048809	1049612	1	WP_115319996.1	100	99.6	2.08e-185	mycofactocin-coupled SDR family oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1011	1049609	1050442	1	WP_115319997.1	100	99.6	1.78e-191	mycofactocin-coupled SDR family oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1012	1050460	1052103	1	WP_115319998.1	99.6	51.3	2.55e-193	LLM class F420-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1013	1052103	1052621	1	WP_115321152.1	100	99.4	2.56e-123	nuclear transport factor 2 family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1014	1052726	1053580	1	WP_115319999.1	100	99.6	6.87e-213	enoyl-CoA hydratase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1015	1053666	1054949	1	WP_115320000.1	100	99.8	0.0	HNH endonuclease signature motif containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1016	1054946	1055563	-1	WP_115320001.1	100	99.5	4.40e-138	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1017	1055872	1056216	1	WP_115320002.1	100	99.1	5.32e-71	HicB family toxin-antitoxin system [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1018	1056245	1057204	-1	WP_115320003.1	100	99.7	3.09e-223	FAD-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1019	1057159	1057704	-1	WP_115320003.1	99.3	79.1	3.76e-92	FAD-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1020	1057706	1058614	-1	WP_115320004.1	100	99.7	5.08e-224	biphenyl-2,3-diol 1,2-dioxygenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1021	1058628	1059809	-1	WP_115321153.1	100	99.7	2.22e-289	acyl-CoA dehydrogenase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1022	1059929	1061536	1	WP_172507291.1	100	99.8	0.0	flavin-containing monooxygenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1023	1061588	1062445	-1	WP_410432744.1	100	99.7	8.33e-210	alpha/beta fold hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1024	1062611	1064815	1	WP_410432778.1	99.9	99.5	0.0	adenylate/guanylate cyclase domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1025	1064812	1066227	1	WP_115320006.1	100	99.8	0.0	mechanosensitive ion channel domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1026	1066214	1067413	1	WP_115320007.1	100	99.8	3.04e-290	L-2-hydroxyglutarate oxidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1027	1067420	1068730	-1	WP_115320008.1	100	99.8	0.0	DUF1214 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1028	1068720	1069883	-1	WP_115320009.1	100	99.7	2.20e-286	sulfotransferase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1029	1069941	1070408	-1	WP_232077630.1	100	99.4	1.78e-99	MarR family winged helix-turn-helix transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1030	1070557	1071375	1	WP_163789259.1	100	99.6	2.29e-177	EamA family transporter [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1031	1071377	1072831	-1	WP_115320012.1	100	99.8	0.0	MFS transporter [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1032	1072897	1073709	1	WP_115320013.1	100	99.6	5.58e-196	acyl-CoA thioesterase domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1033	1073711	1074307	-1	WP_115320014.1	100	99.5	2.44e-142	DmpA family aminopeptidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1034	1074294	1074863	-1	WP_115320014.1	100	85.3	2.36e-111	DmpA family aminopeptidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1035	1075193	1076041	1	WP_115321156.1	100	99.6	2.77e-202	sulfurtransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1036	1076044	1076280	1	WP_115320015.1	100	98.7	2.52e-47	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1037	1076277	1077047	1	WP_115320016.1	100	99.6	5.00e-167	potassium channel family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1038	1077044	1078240	1	WP_115320017.1	100	99.7	1.02e-292	thiolase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1039	1078237	1078680	1	WP_115320018.1	100	99.3	5.65e-108	MULTISPECIES: Zn-ribbon domain-containing OB-fold protein [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	1040	1078720	1078905	-1	WP_115320019.1	100	98.4	3.17e-38	long chain fatty acid-CoA synthetase Faa4p [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1041	1079079	1079480	1	WP_115320020.1	100	99.3	2.80e-90	DUF1801 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1042	1079563	1080351	1	WP_115320021.1	100	99.6	4.58e-166	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1043	1080365	1080643	-1	WP_115320022.1	100	98.9	2.29e-54	cytochrome C oxidase subunit IV family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1044	1080646	1081257	-1	WP_115320023.1	100	99.5	1.60e-139	cytochrome c oxidase subunit 3 family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1045	1081254	1082009	-1	WP_115320024.1	100	99.6	5.78e-184	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1046	1082006	1082710	-1	WP_115320025.1	100	99.6	1.92e-160	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1047	1082823	1083437	1	WP_431240247.1	96.6	99.5	3.60e-132	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1048	1083547	1083924	1	WP_232077635.1	100	99.2	3.46e-27	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1049	1084970	1085743	1	WP_115320027.1	100	99.6	5.16e-190	dienelactone hydrolase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1050	1085820	1086407	-1	WP_115320028.1	100	99.5	5.20e-132	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1051	1086553	1087041	1	WP_115320029.1	100	99.4	1.11e-119	nuclear transport factor 2 family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1052	1087159	1087785	-1	WP_115320030.1	100	99.5	1.80e-143	stage II sporulation protein M [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1053	1087889	1088476	1	WP_115320031.1	100	99.5	2.47e-130	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1054	1088434	1089252	-1	WP_115320032.1	100	99.6	4.32e-191	helix-turn-helix transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1055	1089367	1090161	-1	WP_115320033.1	100	99.6	2.06e-179	SDR family oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1056	1090336	1090659	-1	WP_147292024.1	99.0	97.2	6.37e-63	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1057	1090682	1091581	-1	WP_115320035.1	100	99.7	2.77e-206	serine hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1058	1091578	1092525	-1	WP_115320036.1	99.7	92.7	2.14e-199	LysR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1059	1092623	1093522	1	WP_115320037.1	100	99.7	4.70e-198	class A beta-lactamase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1060	1093607	1095259	-1	WP_264028816.1	99.8	92.4	0.0	sugar transferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1061	1095510	1095719	1	WP_115321158.1	100	98.6	5.79e-31	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1062	1095797	1096123	1	WP_174398185.1	65.1	97.2	2.31e-43	SseB family protein [Mycolicibacterium sphagni]
PICI REGION 1 - Mawb	Core	1063	1096130	1097680	-1	WP_115320040.1	100	99.8	0.0	phospholipase D family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1064	1097753	1098226	1	WP_115320041.1	100	99.4	6.46e-112	polyketide cyclase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1065	1098295	1099038	1	WP_147292025.1	100	99.6	1.59e-154	DUF5666 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1066	1099081	1099482	1	WP_115320043.1	100	99.3	3.03e-85	type II toxin-antitoxin system VapC family toxin [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1067	1099572	1100360	1	WP_115320044.1	100	99.6	1.47e-187	DUF1906 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1068	1100444	1101013	1	WP_115320045.1	100	99.5	1.39e-133	HD domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1069	1101230	1102027	-1	WP_115321159.1	100	98.5	1.28e-173	SDR family oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1070	1102234	1104588	1	WP_232077641.1	100	99.9	0.0	putative bifunctional diguanylate cyclase/phosphodiesterase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1071	1104647	1105090	1	WP_115320046.1	100	99.3	3.03e-103	MULTISPECIES: thiol-disulfide oxidoreductase DCC family protein [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	1072	1105166	1105564	1	WP_115320047.1	100	99.2	2.22e-91	MULTISPECIES: Zn-ribbon domain-containing OB-fold protein [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	1073	1105600	1106811	1	WP_115320048.1	100	99.8	4.65e-287	MULTISPECIES: thiolase family protein [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	1074	1106852	1109158	-1	WP_232077644.1	99.9	98.3	0.0	putative bifunctional diguanylate cyclase/phosphodiesterase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1075	1109298	1110671	1	WP_115320050.1	100	99.8	0.0	NAD(P)/FAD-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1076	1110740	1111513	-1	WP_115320051.1	100	99.6	1.69e-170	cutinase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1077	1111692	1112615	-1	WP_115321161.1	100	99.7	1.05e-214	TIGR03564 family F420-dependent LLM class oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1078	1112812	1115094	1	WP_172507313.1	100	98.2	0.0	MMPL family transporter [Mycolicibacterium aichiense]
