query_id	family	reference	aligned_query_bp	query_fraction	aligned_subject_bp	subject_coverage	weighted_pident	bitscore_sum	n_hsps
NZ_CP027352.1|CFPICI|R4|core|batch=004|record=NZ_CP027352.1_Escherichia_coli_strain_2012C-4606_chromosome__complete_genome|start=1054064|end=1059207|strand=-1	CFPICI	NZ_CP008957.1_1680148_1695618	5144	1.0	5145	0.3326	97.105	8674.0	1
NZ_CP027352.1|CFPICI|R4|core|batch=004|record=NZ_CP027352.1_Escherichia_coli_strain_2012C-4606_chromosome__complete_genome|start=1054064|end=1059207|strand=-1	CFPICI	CP028122.1_1829035_1844575	5144	1.0	5145	0.3311	97.745	8857.0	1
NZ_CP027352.1|CFPICI|R4|core|batch=004|record=NZ_CP027352.1_Escherichia_coli_strain_2012C-4606_chromosome__complete_genome|start=1054064|end=1059207|strand=-1	CFPICI	CP014752.1_2068299_2084242	5144	1.0	5140	0.3224	95.613	8244.0	1
NZ_CP027352.1|CFPICI|R4|core|batch=004|record=NZ_CP027352.1_Escherichia_coli_strain_2012C-4606_chromosome__complete_genome|start=1054064|end=1059207|strand=-1	CFPICI	CP043478.1_2044053_2060283	5144	1.0	5144	0.3169	97.26	8719.0	1
NZ_CP027352.1|CFPICI|R4|core|batch=004|record=NZ_CP027352.1_Escherichia_coli_strain_2012C-4606_chromosome__complete_genome|start=1054064|end=1059207|strand=-1	CFPICI	NC_011745.1_1739927_1756201	5144	1.0	5144	0.3161	98.251	9001.0	1
NZ_CP027352.1|CFPICI|R4|core|batch=004|record=NZ_CP027352.1_Escherichia_coli_strain_2012C-4606_chromosome__complete_genome|start=1054064|end=1059207|strand=-1	CFPICI	CP026827.1_1440478_1467734	5144	1.0	5145	0.1888	98.504	9073.0	1
NZ_CP027352.1|CFPICI|R4|core|batch=004|record=NZ_CP027352.1_Escherichia_coli_strain_2012C-4606_chromosome__complete_genome|start=1054064|end=1059207|strand=-1	CFPICI	AKLQ01000035.1_37524_53136	5141	0.9994	5142	0.3293	98.736	9134.0	1
NZ_CP027390.1|CFPICI|R1|core|batch=004|record=NZ_CP027390.1_Escherichia_coli_strain_2015C-4944_chromosome__complete_genome|start=896309|end=901453|strand=1	CFPICI	CP028126.1_2294845_2309731	5145	1.0	5145	0.3456	100.0	9502.0	1
NZ_CP027390.1|CFPICI|R1|core|batch=004|record=NZ_CP027390.1_Escherichia_coli_strain_2015C-4944_chromosome__complete_genome|start=896309|end=901453|strand=1	CFPICI	AAAAWV020000011.1_88682_104064	5145	1.0	5145	0.3345	97.299	8732.0	1
NZ_CP027390.1|CFPICI|R1|core|batch=004|record=NZ_CP027390.1_Escherichia_coli_strain_2015C-4944_chromosome__complete_genome|start=896309|end=901453|strand=1	CFPICI	CP023541.1_1969075_1984466	5145	1.0	5146	0.3343	97.357	8748.0	1
NZ_CP027390.1|CFPICI|R1|core|batch=004|record=NZ_CP027390.1_Escherichia_coli_strain_2015C-4944_chromosome__complete_genome|start=896309|end=901453|strand=1	CFPICI	NZ_CP008957.1_1680148_1695618	5145	1.0	5145	0.3326	97.124	8682.0	1
NZ_CP027390.1|CFPICI|R1|core|batch=004|record=NZ_CP027390.1_Escherichia_coli_strain_2015C-4944_chromosome__complete_genome|start=896309|end=901453|strand=1	CFPICI	CP028122.1_1829035_1844575	5145	1.0	5145	0.3311	97.765	8865.0	1
NZ_CP027390.1|CFPICI|R1|core|batch=004|record=NZ_CP027390.1_Escherichia_coli_strain_2015C-4944_chromosome__complete_genome|start=896309|end=901453|strand=1	CFPICI	CP014752.1_2068299_2084242	5145	1.0	5140	0.3224	95.632	8250.0	1
NZ_CP027390.1|CFPICI|R1|core|batch=004|record=NZ_CP027390.1_Escherichia_coli_strain_2015C-4944_chromosome__complete_genome|start=896309|end=901453|strand=1	CFPICI	CP043478.1_2044053_2060283	5145	1.0	5144	0.3169	97.279	8724.0	1
NZ_CP027390.1|CFPICI|R1|core|batch=004|record=NZ_CP027390.1_Escherichia_coli_strain_2015C-4944_chromosome__complete_genome|start=896309|end=901453|strand=1	CFPICI	NC_011745.1_1739927_1756201	5145	1.0	5144	0.3161	98.27	9007.0	1
NZ_CP027390.1|CFPICI|R1|core|batch=004|record=NZ_CP027390.1_Escherichia_coli_strain_2015C-4944_chromosome__complete_genome|start=896309|end=901453|strand=1	CFPICI	CP026827.1_1440478_1467734	5145	1.0	5145	0.1888	98.523	9081.0	1
NZ_CP027390.1|CFPICI|R1|core|batch=004|record=NZ_CP027390.1_Escherichia_coli_strain_2015C-4944_chromosome__complete_genome|start=896309|end=901453|strand=1	CFPICI	AKLQ01000035.1_37524_53136	5142	0.9994	5142	0.3293	98.756	9142.0	1
NZ_CP027442.1|CFPICI|R5|core|batch=004|record=NZ_CP027442.1_Escherichia_coli_strain_2013C-3252_chromosome__complete_genome|start=723698|end=728842|strand=-1	CFPICI	CP028126.1_2294845_2309731	5145	1.0	5145	0.3456	99.981	9496.0	1
NZ_CP027442.1|CFPICI|R5|core|batch=004|record=NZ_CP027442.1_Escherichia_coli_strain_2013C-3252_chromosome__complete_genome|start=723698|end=728842|strand=-1	CFPICI	AAAAWV020000011.1_88682_104064	5145	1.0	5145	0.3345	97.318	8737.0	1
NZ_CP027442.1|CFPICI|R5|core|batch=004|record=NZ_CP027442.1_Escherichia_coli_strain_2013C-3252_chromosome__complete_genome|start=723698|end=728842|strand=-1	CFPICI	CP023541.1_1969075_1984466	5145	1.0	5146	0.3343	97.377	8754.0	1
NZ_CP027442.1|CFPICI|R5|core|batch=004|record=NZ_CP027442.1_Escherichia_coli_strain_2013C-3252_chromosome__complete_genome|start=723698|end=728842|strand=-1	CFPICI	NZ_CP008957.1_1680148_1695618	5145	1.0	5145	0.3326	97.105	8676.0	1
NZ_CP027442.1|CFPICI|R5|core|batch=004|record=NZ_CP027442.1_Escherichia_coli_strain_2013C-3252_chromosome__complete_genome|start=723698|end=728842|strand=-1	CFPICI	CP028122.1_1829035_1844575	5145	1.0	5145	0.3311	97.745	8859.0	1
NZ_CP027442.1|CFPICI|R5|core|batch=004|record=NZ_CP027442.1_Escherichia_coli_strain_2013C-3252_chromosome__complete_genome|start=723698|end=728842|strand=-1	CFPICI	CP014752.1_2068299_2084242	5145	1.0	5140	0.3224	95.613	8244.0	1
NZ_CP027442.1|CFPICI|R5|core|batch=004|record=NZ_CP027442.1_Escherichia_coli_strain_2013C-3252_chromosome__complete_genome|start=723698|end=728842|strand=-1	CFPICI	CP043478.1_2044053_2060283	5145	1.0	5144	0.3169	97.299	8730.0	1
NZ_CP027442.1|CFPICI|R5|core|batch=004|record=NZ_CP027442.1_Escherichia_coli_strain_2013C-3252_chromosome__complete_genome|start=723698|end=728842|strand=-1	CFPICI	NC_011745.1_1739927_1756201	5145	1.0	5144	0.3161	98.251	9001.0	1
NZ_CP027442.1|CFPICI|R5|core|batch=004|record=NZ_CP027442.1_Escherichia_coli_strain_2013C-3252_chromosome__complete_genome|start=723698|end=728842|strand=-1	CFPICI	CP026827.1_1440478_1467734	5145	1.0	5145	0.1888	98.504	9075.0	1
NZ_CP027442.1|CFPICI|R5|core|batch=004|record=NZ_CP027442.1_Escherichia_coli_strain_2013C-3252_chromosome__complete_genome|start=723698|end=728842|strand=-1	CFPICI	AKLQ01000035.1_37524_53136	5142	0.9994	5142	0.3293	98.736	9136.0	1
NZ_CP027472.1|CFPICI|R3|core|batch=004|record=NZ_CP027472.1_Escherichia_coli_strain_2014C-3050_chromosome__complete_genome|start=1853054|end=1858197|strand=-1	CFPICI	CP028126.1_2294845_2309731	5144	1.0	5145	0.3456	97.746	8857.0	1
NZ_CP027472.1|CFPICI|R3|core|batch=004|record=NZ_CP027472.1_Escherichia_coli_strain_2014C-3050_chromosome__complete_genome|start=1853054|end=1858197|strand=-1	CFPICI	AAAAWV020000011.1_88682_104064	5144	1.0	5145	0.3345	98.115	8962.0	1
NZ_CP027472.1|CFPICI|R3|core|batch=004|record=NZ_CP027472.1_Escherichia_coli_strain_2014C-3050_chromosome__complete_genome|start=1853054|end=1858197|strand=-1	CFPICI	CP023541.1_1969075_1984466	5144	1.0	5146	0.3343	98.329	9025.0	1
NZ_CP027472.1|CFPICI|R3|core|batch=004|record=NZ_CP027472.1_Escherichia_coli_strain_2014C-3050_chromosome__complete_genome|start=1853054|end=1858197|strand=-1	CFPICI	NZ_CP008957.1_1680148_1695618	5144	1.0	5145	0.3326	96.987	8641.0	1
NZ_CP027472.1|CFPICI|R3|core|batch=004|record=NZ_CP027472.1_Escherichia_coli_strain_2014C-3050_chromosome__complete_genome|start=1853054|end=1858197|strand=-1	CFPICI	CP028122.1_1829035_1844575	5144	1.0	5145	0.3311	98.465	9062.0	1
NZ_CP027472.1|CFPICI|R3|core|batch=004|record=NZ_CP027472.1_Escherichia_coli_strain_2014C-3050_chromosome__complete_genome|start=1853054|end=1858197|strand=-1	CFPICI	CP014752.1_2068299_2084242	5144	1.0	5140	0.3224	95.631	8250.0	1
NZ_CP027472.1|CFPICI|R3|core|batch=004|record=NZ_CP027472.1_Escherichia_coli_strain_2014C-3050_chromosome__complete_genome|start=1853054|end=1858197|strand=-1	CFPICI	CP043478.1_2044053_2060283	5144	1.0	5144	0.3169	98.27	9007.0	1
NZ_CP027472.1|CFPICI|R3|core|batch=004|record=NZ_CP027472.1_Escherichia_coli_strain_2014C-3050_chromosome__complete_genome|start=1853054|end=1858197|strand=-1	CFPICI	NC_011745.1_1739927_1756201	5144	1.0	5144	0.3161	97.61	8818.0	1
NZ_CP027472.1|CFPICI|R3|core|batch=004|record=NZ_CP027472.1_Escherichia_coli_strain_2014C-3050_chromosome__complete_genome|start=1853054|end=1858197|strand=-1	CFPICI	CP026827.1_1440478_1467734	5144	1.0	5145	0.1888	97.668	8835.0	1
NZ_CP027472.1|CFPICI|R3|core|batch=004|record=NZ_CP027472.1_Escherichia_coli_strain_2014C-3050_chromosome__complete_genome|start=1853054|end=1858197|strand=-1	CFPICI	AKLQ01000035.1_37524_53136	5141	0.9994	5142	0.3293	97.511	8785.0	1
NZ_CP049852.1|CFPICI|R1|core|batch=004|record=NZ_CP049852.1_Escherichia_coli_strain_UPEC-774U_190308_chromosome__complete_genome|start=2354492|end=2359635|strand=-1	CFPICI	CP028126.1_2294845_2309731	5144	1.0	5145	0.3456	98.251	9001.0	1
NZ_CP049852.1|CFPICI|R1|core|batch=004|record=NZ_CP049852.1_Escherichia_coli_strain_UPEC-774U_190308_chromosome__complete_genome|start=2354492|end=2359635|strand=-1	CFPICI	AAAAWV020000011.1_88682_104064	5144	1.0	5145	0.3345	98.134	8968.0	1
NZ_CP049852.1|CFPICI|R1|core|batch=004|record=NZ_CP049852.1_Escherichia_coli_strain_UPEC-774U_190308_chromosome__complete_genome|start=2354492|end=2359635|strand=-1	CFPICI	CP023541.1_1969075_1984466	5144	1.0	5146	0.3343	98.115	8964.0	1
NZ_CP049852.1|CFPICI|R1|core|batch=004|record=NZ_CP049852.1_Escherichia_coli_strain_UPEC-774U_190308_chromosome__complete_genome|start=2354492|end=2359635|strand=-1	CFPICI	NZ_CP008957.1_1680148_1695618	5144	1.0	5145	0.3326	97.532	8796.0	1
NZ_CP049852.1|CFPICI|R1|core|batch=004|record=NZ_CP049852.1_Escherichia_coli_strain_UPEC-774U_190308_chromosome__complete_genome|start=2354492|end=2359635|strand=-1	CFPICI	CP028122.1_1829035_1844575	5144	1.0	5145	0.3311	98.601	9101.0	1
NZ_CP049852.1|CFPICI|R1|core|batch=004|record=NZ_CP049852.1_Escherichia_coli_strain_UPEC-774U_190308_chromosome__complete_genome|start=2354492|end=2359635|strand=-1	CFPICI	CP014752.1_2068299_2084242	5144	1.0	5140	0.3224	95.321	8161.0	1
NZ_CP049852.1|CFPICI|R1|core|batch=004|record=NZ_CP049852.1_Escherichia_coli_strain_UPEC-774U_190308_chromosome__complete_genome|start=2354492|end=2359635|strand=-1	CFPICI	CP043478.1_2044053_2060283	5144	1.0	5144	0.3169	98.212	8990.0	1
NZ_CP049852.1|CFPICI|R1|core|batch=004|record=NZ_CP049852.1_Escherichia_coli_strain_UPEC-774U_190308_chromosome__complete_genome|start=2354492|end=2359635|strand=-1	CFPICI	NC_011745.1_1739927_1756201	5144	1.0	5144	0.3161	99.086	9239.0	1
NZ_CP049852.1|CFPICI|R1|core|batch=004|record=NZ_CP049852.1_Escherichia_coli_strain_UPEC-774U_190308_chromosome__complete_genome|start=2354492|end=2359635|strand=-1	CFPICI	CP026827.1_1440478_1467734	5144	1.0	5145	0.1888	98.212	8990.0	1
NZ_CP049852.1|CFPICI|R1|core|batch=004|record=NZ_CP049852.1_Escherichia_coli_strain_UPEC-774U_190308_chromosome__complete_genome|start=2354492|end=2359635|strand=-1	CFPICI	AKLQ01000035.1_37524_53136	5141	0.9994	5142	0.3293	97.667	8829.0	1
NZ_CP058897.1|CFPICI|R1|core|batch=004|record=NZ_CP058897.1_Escherichia_coli_strain_MS10858_chromosome__complete_genome|start=1677051|end=1682194|strand=-1	CFPICI	CP028126.1_2294845_2309731	5144	1.0	5145	0.3456	98.251	9001.0	1
NZ_CP058897.1|CFPICI|R1|core|batch=004|record=NZ_CP058897.1_Escherichia_coli_strain_MS10858_chromosome__complete_genome|start=1677051|end=1682194|strand=-1	CFPICI	AAAAWV020000011.1_88682_104064	5144	1.0	5145	0.3345	98.134	8968.0	1
NZ_CP058897.1|CFPICI|R1|core|batch=004|record=NZ_CP058897.1_Escherichia_coli_strain_MS10858_chromosome__complete_genome|start=1677051|end=1682194|strand=-1	CFPICI	CP023541.1_1969075_1984466	5144	1.0	5146	0.3343	98.115	8964.0	1
NZ_CP058897.1|CFPICI|R1|core|batch=004|record=NZ_CP058897.1_Escherichia_coli_strain_MS10858_chromosome__complete_genome|start=1677051|end=1682194|strand=-1	CFPICI	NZ_CP008957.1_1680148_1695618	5144	1.0	5145	0.3326	97.532	8796.0	1
NZ_CP058897.1|CFPICI|R1|core|batch=004|record=NZ_CP058897.1_Escherichia_coli_strain_MS10858_chromosome__complete_genome|start=1677051|end=1682194|strand=-1	CFPICI	CP028122.1_1829035_1844575	5144	1.0	5145	0.3311	98.601	9101.0	1
NZ_CP058897.1|CFPICI|R1|core|batch=004|record=NZ_CP058897.1_Escherichia_coli_strain_MS10858_chromosome__complete_genome|start=1677051|end=1682194|strand=-1	CFPICI	CP014752.1_2068299_2084242	5144	1.0	5140	0.3224	95.321	8161.0	1
NZ_CP058897.1|CFPICI|R1|core|batch=004|record=NZ_CP058897.1_Escherichia_coli_strain_MS10858_chromosome__complete_genome|start=1677051|end=1682194|strand=-1	CFPICI	CP043478.1_2044053_2060283	5144	1.0	5144	0.3169	98.212	8990.0	1
NZ_CP058897.1|CFPICI|R1|core|batch=004|record=NZ_CP058897.1_Escherichia_coli_strain_MS10858_chromosome__complete_genome|start=1677051|end=1682194|strand=-1	CFPICI	NC_011745.1_1739927_1756201	5144	1.0	5144	0.3161	99.086	9239.0	1
NZ_CP058897.1|CFPICI|R1|core|batch=004|record=NZ_CP058897.1_Escherichia_coli_strain_MS10858_chromosome__complete_genome|start=1677051|end=1682194|strand=-1	CFPICI	CP026827.1_1440478_1467734	5144	1.0	5145	0.1888	98.212	8990.0	1
NZ_CP058897.1|CFPICI|R1|core|batch=004|record=NZ_CP058897.1_Escherichia_coli_strain_MS10858_chromosome__complete_genome|start=1677051|end=1682194|strand=-1	CFPICI	AKLQ01000035.1_37524_53136	5141	0.9994	5142	0.3293	97.667	8829.0	1
NZ_CP059332.1|CFPICI|R1|core|batch=004|record=NZ_CP059332.1_Escherichia_coli_strain_MS10860_chromosome__complete_genome|start=1749430|end=1754573|strand=-1	CFPICI	CP028126.1_2294845_2309731	5144	1.0	5145	0.3456	98.251	9001.0	1
NZ_CP059332.1|CFPICI|R1|core|batch=004|record=NZ_CP059332.1_Escherichia_coli_strain_MS10860_chromosome__complete_genome|start=1749430|end=1754573|strand=-1	CFPICI	AAAAWV020000011.1_88682_104064	5144	1.0	5145	0.3345	98.134	8968.0	1
NZ_CP059332.1|CFPICI|R1|core|batch=004|record=NZ_CP059332.1_Escherichia_coli_strain_MS10860_chromosome__complete_genome|start=1749430|end=1754573|strand=-1	CFPICI	CP023541.1_1969075_1984466	5144	1.0	5146	0.3343	98.115	8964.0	1
NZ_CP059332.1|CFPICI|R1|core|batch=004|record=NZ_CP059332.1_Escherichia_coli_strain_MS10860_chromosome__complete_genome|start=1749430|end=1754573|strand=-1	CFPICI	NZ_CP008957.1_1680148_1695618	5144	1.0	5145	0.3326	97.532	8796.0	1
NZ_CP059332.1|CFPICI|R1|core|batch=004|record=NZ_CP059332.1_Escherichia_coli_strain_MS10860_chromosome__complete_genome|start=1749430|end=1754573|strand=-1	CFPICI	CP028122.1_1829035_1844575	5144	1.0	5145	0.3311	98.601	9101.0	1
NZ_CP059332.1|CFPICI|R1|core|batch=004|record=NZ_CP059332.1_Escherichia_coli_strain_MS10860_chromosome__complete_genome|start=1749430|end=1754573|strand=-1	CFPICI	CP014752.1_2068299_2084242	5144	1.0	5140	0.3224	95.321	8161.0	1
NZ_CP059332.1|CFPICI|R1|core|batch=004|record=NZ_CP059332.1_Escherichia_coli_strain_MS10860_chromosome__complete_genome|start=1749430|end=1754573|strand=-1	CFPICI	CP043478.1_2044053_2060283	5144	1.0	5144	0.3169	98.212	8990.0	1
NZ_CP059332.1|CFPICI|R1|core|batch=004|record=NZ_CP059332.1_Escherichia_coli_strain_MS10860_chromosome__complete_genome|start=1749430|end=1754573|strand=-1	CFPICI	NC_011745.1_1739927_1756201	5144	1.0	5144	0.3161	99.086	9239.0	1
NZ_CP059332.1|CFPICI|R1|core|batch=004|record=NZ_CP059332.1_Escherichia_coli_strain_MS10860_chromosome__complete_genome|start=1749430|end=1754573|strand=-1	CFPICI	CP026827.1_1440478_1467734	5144	1.0	5145	0.1888	98.212	8990.0	1
NZ_CP059332.1|CFPICI|R1|core|batch=004|record=NZ_CP059332.1_Escherichia_coli_strain_MS10860_chromosome__complete_genome|start=1749430|end=1754573|strand=-1	CFPICI	AKLQ01000035.1_37524_53136	5141	0.9994	5142	0.3293	97.667	8829.0	1
NZ_CP059339.1|CFPICI|R1|core|batch=004|record=NZ_CP059339.1_Escherichia_coli_strain_MS8320_chromosome__complete_genome|start=1677191|end=1682334|strand=-1	CFPICI	CP028126.1_2294845_2309731	5144	1.0	5145	0.3456	98.251	9001.0	1
NZ_CP059339.1|CFPICI|R1|core|batch=004|record=NZ_CP059339.1_Escherichia_coli_strain_MS8320_chromosome__complete_genome|start=1677191|end=1682334|strand=-1	CFPICI	AAAAWV020000011.1_88682_104064	5144	1.0	5145	0.3345	98.134	8968.0	1
NZ_CP059339.1|CFPICI|R1|core|batch=004|record=NZ_CP059339.1_Escherichia_coli_strain_MS8320_chromosome__complete_genome|start=1677191|end=1682334|strand=-1	CFPICI	CP023541.1_1969075_1984466	5144	1.0	5146	0.3343	98.115	8964.0	1
NZ_CP059339.1|CFPICI|R1|core|batch=004|record=NZ_CP059339.1_Escherichia_coli_strain_MS8320_chromosome__complete_genome|start=1677191|end=1682334|strand=-1	CFPICI	NZ_CP008957.1_1680148_1695618	5144	1.0	5145	0.3326	97.532	8796.0	1
NZ_CP059339.1|CFPICI|R1|core|batch=004|record=NZ_CP059339.1_Escherichia_coli_strain_MS8320_chromosome__complete_genome|start=1677191|end=1682334|strand=-1	CFPICI	CP028122.1_1829035_1844575	5144	1.0	5145	0.3311	98.601	9101.0	1
NZ_CP059339.1|CFPICI|R1|core|batch=004|record=NZ_CP059339.1_Escherichia_coli_strain_MS8320_chromosome__complete_genome|start=1677191|end=1682334|strand=-1	CFPICI	CP014752.1_2068299_2084242	5144	1.0	5140	0.3224	95.321	8161.0	1
NZ_CP059339.1|CFPICI|R1|core|batch=004|record=NZ_CP059339.1_Escherichia_coli_strain_MS8320_chromosome__complete_genome|start=1677191|end=1682334|strand=-1	CFPICI	CP043478.1_2044053_2060283	5144	1.0	5144	0.3169	98.212	8990.0	1
NZ_CP059339.1|CFPICI|R1|core|batch=004|record=NZ_CP059339.1_Escherichia_coli_strain_MS8320_chromosome__complete_genome|start=1677191|end=1682334|strand=-1	CFPICI	NC_011745.1_1739927_1756201	5144	1.0	5144	0.3161	99.086	9239.0	1
NZ_CP059339.1|CFPICI|R1|core|batch=004|record=NZ_CP059339.1_Escherichia_coli_strain_MS8320_chromosome__complete_genome|start=1677191|end=1682334|strand=-1	CFPICI	CP026827.1_1440478_1467734	5144	1.0	5145	0.1888	98.212	8990.0	1
NZ_CP059339.1|CFPICI|R1|core|batch=004|record=NZ_CP059339.1_Escherichia_coli_strain_MS8320_chromosome__complete_genome|start=1677191|end=1682334|strand=-1	CFPICI	AKLQ01000035.1_37524_53136	5141	0.9994	5142	0.3293	97.667	8829.0	1
NZ_CP073984.1|CFPICI|R1|core|batch=004|record=NZ_CP073984.1_Escherichia_coli_strain_MB15_chromosome__complete_genome|start=1943969|end=1950935|strand=1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	95.181	132.0	1
NZ_CP073984.1|CFPICI|R1|core|batch=004|record=NZ_CP073984.1_Escherichia_coli_strain_MB15_chromosome__complete_genome|start=1943969|end=1950935|strand=1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	95.0	126.0	1
NZ_CP073984.1|CFPICI|R2|core|batch=004|record=NZ_CP073984.1_Escherichia_coli_strain_MB15_chromosome__complete_genome|start=3751212|end=3758178|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CP073984.1|CFPICI|R2|core|batch=004|record=NZ_CP073984.1_Escherichia_coli_strain_MB15_chromosome__complete_genome|start=3751212|end=3758178|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP074019.1|CFPICI|R1|core|batch=004|record=NZ_CP074019.1_Escherichia_coli_strain_PM22_chromosome__complete_genome|start=3116545|end=3123511|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CP074019.1|CFPICI|R1|core|batch=004|record=NZ_CP074019.1_Escherichia_coli_strain_PM22_chromosome__complete_genome|start=3116545|end=3123511|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP075852.1|CFPICI|R2|core|batch=004|record=NZ_CP075852.1_Escherichia_coli_strain_S19-651_chromosome__complete_genome|start=574416|end=581352|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.012	83	0.0055	93.976	126.0	1
NZ_CP075852.1|CFPICI|R2|core|batch=004|record=NZ_CP075852.1_Escherichia_coli_strain_S19-651_chromosome__complete_genome|start=574416|end=581352|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP078137.1|CFPICI|R1|core|batch=004|record=NZ_CP078137.1_Escherichia_coli_strain_Sx181-0-1_chromosome__complete_genome|start=3111821|end=3118788|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CP078137.1|CFPICI|R1|core|batch=004|record=NZ_CP078137.1_Escherichia_coli_strain_Sx181-0-1_chromosome__complete_genome|start=3111821|end=3118788|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP097213.1|CFPICI|R1|core|batch=004|record=NZ_CP097213.1_Escherichia_coli_strain_BE311_chromosome__complete_genome|start=3748164|end=3755130|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	92.771	121.0	1
NZ_CP097213.1|CFPICI|R1|core|batch=004|record=NZ_CP097213.1_Escherichia_coli_strain_BE311_chromosome__complete_genome|start=3748164|end=3755130|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	92.5	115.0	1
NZ_CP098910.1|CFPICI|R2|core|batch=004|record=NZ_CP098910.1_Escherichia_coli_strain_CUVET19-970_chromosome__complete_genome|start=4467644|end=4474362|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0124	83	0.0055	93.976	126.0	1
NZ_CP098910.1|CFPICI|R2|core|batch=004|record=NZ_CP098910.1_Escherichia_coli_strain_CUVET19-970_chromosome__complete_genome|start=4467644|end=4474362|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0119	80	0.0055	93.75	121.0	1
NZ_CP098910.1|CFPICI|R3|core|batch=004|record=NZ_CP098910.1_Escherichia_coli_strain_CUVET19-970_chromosome__complete_genome|start=4878445|end=4885332|strand=-1	CFPICI	CU928164.2_2060161_2074688	110	0.016	110	0.0076	80.18	82.4	1
NZ_CP098910.1|CFPICI|R3|core|batch=004|record=NZ_CP098910.1_Escherichia_coli_strain_CUVET19-970_chromosome__complete_genome|start=4878445|end=4885332|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.012	83	0.0055	95.181	132.0	1
NZ_CP098910.1|CFPICI|R3|core|batch=004|record=NZ_CP098910.1_Escherichia_coli_strain_CUVET19-970_chromosome__complete_genome|start=4878445|end=4885332|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0116	80	0.0055	95.0	126.0	1
NZ_CP101274.1|CFPICI|R1|core|batch=004|record=NZ_CP101274.1_Escherichia_coli_strain_EC21Z-014_chromosome__complete_genome|start=859341|end=866307|strand=1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CP101274.1|CFPICI|R1|core|batch=004|record=NZ_CP101274.1_Escherichia_coli_strain_EC21Z-014_chromosome__complete_genome|start=859341|end=866307|strand=1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP101858.1|CFPICI|R1|core|batch=004|record=NZ_CP101858.1_Escherichia_coli_strain_LP50-1_chromosome__complete_genome|start=1379375|end=1386341|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CP101858.1|CFPICI|R1|core|batch=004|record=NZ_CP101858.1_Escherichia_coli_strain_LP50-1_chromosome__complete_genome|start=1379375|end=1386341|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP101858.1|CFPICI|R2|core|batch=004|record=NZ_CP101858.1_Escherichia_coli_strain_LP50-1_chromosome__complete_genome|start=3834166|end=3840884|strand=1	CFPICI	CP000970.1_955625_970780	83	0.0124	83	0.0055	93.976	126.0	1
NZ_CP101858.1|CFPICI|R2|core|batch=004|record=NZ_CP101858.1_Escherichia_coli_strain_LP50-1_chromosome__complete_genome|start=3834166|end=3840884|strand=1	CFPICI	CP010151.1_3045135_3059753	80	0.0119	80	0.0055	93.75	121.0	1
NZ_CP145099.1|CFPICI|R1|core|batch=004|record=NZ_CP145099.1_Escherichia_coli_strain_PS_131_S11_chromosome__complete_genome|start=4746078|end=4753043|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	92.771	121.0	1
NZ_CP145099.1|CFPICI|R1|core|batch=004|record=NZ_CP145099.1_Escherichia_coli_strain_PS_131_S11_chromosome__complete_genome|start=4746078|end=4753043|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	92.5	115.0	1
NZ_CP148357.1|CFPICI|R1|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=368091|end=373234|strand=1	CFPICI	CP028126.1_2294845_2309731	5144	1.0	5145	0.3456	97.765	8863.0	1
